14 1708938963 728281.600000 1 728281.600000 728281.600000 728281.600000
14 1708938968 733944.600000 2 733944.600000 733944.600000 733944.600000
14 1708938973 730863.400000 2 730863.400000 730863.400000 730863.400000
14 1708938978 733948.600000 2 733948.600000 733948.600000 733948.600000
14 1708938983 2584.600000 1 2584.600000 2584.600000 2584.600000
14 1708938988 9500.600000 1 9500.600000 9500.600000 9500.600000
14 1708938993 9500.600000 1 9500.600000 9500.600000 9500.600000
14 1708938998 9500.600000 1 9500.600000 9500.600000 9500.600000
14 1708939003 9660.000000 2 9660.000000 9660.000000 9660.000000
14 1708939003 161.000000 1 161.000000 161.000000 161.000000
14 1708939008 161.200000 1 161.200000 161.200000 161.200000
14 1708939008 161.400000 1 161.400000 161.400000 161.400000
14 1708939013 484.200000 3 484.200000 484.200000 484.200000
14 1708939018 322.800000 2 322.800000 322.800000 322.800000
14 1708939023 322.800000 2 322.800000 322.800000 322.800000
14 1708939028 161.400000 1 161.400000 161.400000 161.400000
14 1708939048 1477.200000 1 1477.200000 1477.200000 1477.200000
14 1708939053 1477.400000 1 1477.400000 1477.400000 1477.400000
14 1708939058 2953.800000 2 2953.800000 2953.800000 2953.800000
