18 1708941409 5.000000 1 5.000000 5.000000 5.000000
18 1708941424 5.000000 1 5.000000 5.000000 5.000000
18 1708941439 5.000000 1 5.000000 5.000000 5.000000
18 1708941464 0.000000 1 0.000000 0.000000 0.000000
18 1708941469 -2.000000 1 -2.000000 -2.000000 -2.000000
18 1708941474 -3.000000 1 -3.000000 -3.000000 -3.000000
18 1708941479 -2.000000 1 -2.000000 -2.000000 -2.000000
18 1708941484 -3.000000 1 -3.000000 -3.000000 -3.000000
18 1708941494 0.000000 1 0.000000 0.000000 0.000000
18 1708941499 -5.000000 1 -5.000000 -5.000000 -5.000000
18 1708941524 5.000000 1 5.000000 5.000000 5.000000
18 1708941529 -5.000000 1 -5.000000 -5.000000 -5.000000
18 1708941539 5.000000 1 5.000000 5.000000 5.000000
18 1708941544 -5.000000 1 -5.000000 -5.000000 -5.000000
18 1708941549 5.000000 1 5.000000 5.000000 5.000000
18 1708941554 -5.000000 1 -5.000000 -5.000000 -5.000000
18 1708941579 0.000000 1 0.000000 0.000000 0.000000
18 1708941594 0.000000 1 0.000000 0.000000 0.000000
18 1708941609 5.000000 1 5.000000 5.000000 5.000000
18 1708941614 -5.000000 1 -5.000000 -5.000000 -5.000000
18 1708941664 0.000000 1 0.000000 0.000000 0.000000
